# time site_0 site_1 site_2 site_3 site_4 site_5 site_6 site_7 site_8 site_9 site_10 site_11 site_12 site_13 site_14 site_15 site_16 site_17 site_18 site_19 site_20 site_21 site_22 site_23 site_24 site_25 site_26 site_27 site_28 site_29 site_30 site_31 site_32 site_33 site_34 site_35 site_36 site_37 site_38 site_39 site_40 site_41 site_42 site_43 site_44 site_45 site_46 site_47 site_48 site_49
1.83000000e+01 -4.27126452e-01 -3.55110425e-01 9.95871312e-02 -3.74214315e-01 -4.17298160e-02 -1.91829780e-01 -9.21378330e-02 6.96403850e-02 1.49351580e-01 -6.81163785e-02 -2.18910859e-01 -2.65273376e-01 5.97504210e-02 2.57920633e-02 -6.58859931e-02 -1.18555027e-01 -2.85639539e-02 1.91786391e-01 1.33354066e-01 1.39326426e-01 -1.28651259e-01 -4.55601711e-01 -7.91289224e-02 -1.06352940e-02 -2.44486250e-01 -1.66728959e-01 -1.18532323e-01 1.39331868e-01 5.97388502e-02 -1.75523330e-01 -1.04321864e-01 -2.50020884e-01 -2.29089798e-01 -1.65515347e-01 -2.84348710e-01 -1.90894674e-01 -1.47760835e-02 -2.74488834e-01 -1.96314346e-01 -1.40212317e-01 -5.19157599e-02 -1.19909013e-01 -1.64125487e-01 -2.73122937e-01 5.83050248e-02 -2.86904414e-01 8.96222604e-03 -2.24431159e-01 -3.84630576e-01 3.61946186e-01
1.84000000e+01 -4.01978541e-01 -3.92567747e-01 1.00206718e-01 -3.64815784e-01 -7.06643454e-02 -1.51663422e-01 -1.31960438e-01 9.29540486e-02 1.56818298e-01 -5.72418176e-02 -2.24931846e-01 -2.71638904e-01 3.56602151e-02 3.23916194e-02 -5.65984231e-02 -1.13621781e-01 -2.37450132e-02 1.91183492e-01 1.29748872e-01 1.37556233e-01 -1.30175184e-01 -4.40315285e-01 -8.44258482e-02 -2.76305912e-02 -2.31636180e-01 -1.79522256e-01 -1.07769596e-01 1.36784903e-01 5.46100631e-02 -1.49520624e-01 -1.15189135e-01 -2.47137536e-01 -2.30270451e-01 -1.78378829e-01 -2.76827502e-01 -1.91414099e-01 -1.12154207e-02 -2.54754906e-01 -2.34543829e-01 -1.09189828e-01 -6.14465465e-02 -1.45988900e-01 -1.60057071e-01 -2.49320793e-01 3.29438634e-02 -2.65784034e-01 1.00411202e-02 -2.25953935e-01 -3.61865689e-01 3.34705742e-01
1.85000000e+01 -3.78030819e-01 -4.25567624e-01 9.58894157e-02 -3.52827283e-01 -1.01159788e-01 -1.09651785e-01 -1.72718113e-01 1.16510661e-01 1.62622137e-01 -4.65623356e-02 -2.29824406e-01 -2.75458317e-01 9.58283817e-03 3.79561926e-02 -4.71101018e-02 -1.07337428e-01 -1.79020662e-02 1.87926920e-01 1.27248289e-01 1.33159203e-01 -1.31475251e-01 -4.20631314e-01 -9.14877692e-02 -4.63987219e-02 -2.17547866e-01 -1.91675307e-01 -9.59453566e-02 1.31945776e-01 4.88286547e-02 -1.22419128e-01 -1.26919281e-01 -2.43124194e-01 -2.31228777e-01 -1.92353891e-01 -2.67789043e-01 -1.91150281e-01 -1.10772820e-02 -2.33446532e-01 -2.71409643e-01 -7.89413885e-02 -7.17623349e-02 -1.71364515e-01 -1.57415467e-01 -2.22207258e-01 3.70516794e-03 -2.41427493e-01 8.64389777e-03 -2.27383860e-01 -3.34077246e-01 3.03373908e-01
1.86000000e+01 -3.55595737e-01 -4.53728530e-01 8.67874084e-02 -3.38770338e-01 -1.32409798e-01 -6.69524491e-02 -2.13122627e-01 1.39393222e-01 1.67115064e-01 -3.62557877e-02 -2.33471194e-01 -2.76940262e-01 -1.80226376e-02 4.22706478e-02 -3.74895264e-02 -9.97045663e-02 -1.11011826e-02 1.82133338e-01 1.25790869e-01 1.26221701e-01 -1.32397559e-01 -3.97021596e-01 -1.00112789e-01 -6.66102312e-02 -2.02696791e-01 -2.02777682e-01 -8.34151837e-02 1.24962085e-01 4.26941856e-02 -9.48148886e-02 -1.39084572e-01 -2.38143647e-01 -2.32042883e-01 -2.07116237e-01 -2.57511747e-01 -1.90055154e-01 -1.41426635e-02 -2.11256281e-01 -3.05854997e-01 -5.03655347e-02 -8.26281179e-02 -1.95728946e-01 -1.56172493e-01 -1.92498753e-01 -2.84185842e-02 -2.14702656e-01 5.39246260e-03 -2.29042554e-01 -3.01452903e-01 2.68199442e-01
1.87000000e+01 -3.34941653e-01 -4.76780170e-01 7.31547154e-02 -3.23204064e-01 -1.63596068e-01 -2.47503127e-02 -2.51859819e-01 1.60667898e-01 1.70661162e-01 -2.64855107e-02 -2.35763543e-01 -2.76331624e-01 -4.66703205e-02 4.51352299e-02 -2.78083265e-02 -9.07383456e-02 -3.43310338e-03 1.73976219e-01 1.25256293e-01 1.16885596e-01 -1.32794046e-01 -3.70011975e-01 -1.10066386e-01 -8.79219687e-02 -1.87561468e-01 -2.12438514e-01 -7.05428571e-02 1.16017004e-01 3.64868288e-02 -6.73005113e-02 -1.51250746e-01 -2.32373212e-01 -2.32788225e-01 -2.22324351e-01 -2.46289286e-01 -1.88110876e-01 -2.01310575e-02 -1.88884966e-01 -3.36885069e-01 -2.43046371e-02 -9.38129248e-02 -2.18810299e-01 -1.56237764e-01 -1.60992447e-01 -6.23597029e-02 -1.86535292e-01 9.45211373e-04 -2.31226140e-01 -2.64272157e-01 2.29486195e-01
1.88000000e+01 -3.16289904e-01 -4.94565132e-01 5.53381421e-02 -3.06705985e-01 -1.93916432e-01 1.57815689e-02 -2.87634025e-01 1.79419543e-01 1.73617638e-01 -1.73926467e-02 -2.36606853e-01 -2.73907924e-01 -7.58598001e-02 4.63721685e-02 -1.81416931e-02 -8.04673092e-02 4.98992435e-03 1.63680119e-01 1.25471605e-01 1.05344610e-01 -1.32527975e-01 -3.40169383e-01 -1.21088181e-01 -1.09983900e-01 -1.72609832e-01 -2.20299509e-01 -5.76897138e-02 1.05325206e-01 3.04596035e-02 -4.04496014e-02 -1.62990072e-01 -2.25999346e-01 -2.33534564e-01 -2.37628810e-01 -2.34422388e-01 -1.85329927e-01 -2.87112857e-02 -1.67018716e-01 -3.63597491e-01 -1.51954036e-03 -1.05099303e-01 -2.40372407e-01 -1.57467014e-01 -1.28539086e-01 -9.70134820e-02 -1.57871195e-01 -4.03359101e-03 -2.34188706e-01 -2.22907411e-01 1.87590480e-01
1.89000000e+01 -2.99812966e-01 -5.07037942e-01 3.37661469e-02 -2.89852591e-01 -2.22612329e-01 5.35207190e-02 -3.19212240e-01 1.94786851e-01 1.76316343e-01 -9.08913975e-03 -2.35925664e-01 -2.69963353e-01 -1.05088539e-01 4.58317834e-02 -8.56859774e-03 -6.89342474e-02 1.40379133e-02 1.51513653e-01 1.26218950e-01 9.18393732e-02 -1.31478927e-01 -3.08088406e-01 -1.32899241e-01 -1.32445634e-01 -1.58286395e-01 -2.26046695e-01 -4.52045881e-02 9.31281344e-02 2.48318472e-02 -1.48024081e-02 -1.73893799e-01 -2.19212199e-01 -2.34343200e-01 -2.52681483e-01 -2.22210872e-01 -1.81754331e-01 -3.95130667e-02 -1.46307218e-01 -3.85209703e-01 1.73329079e-02 -1.16291898e-01 -2.60214639e-01 -1.59672106e-01 -9.60142566e-02 -1.31277334e-01 -1.29637982e-01 -8.90410643e-03 -2.38127217e-01 -1.77822951e-01 1.42917445e-01
1.90000000e+01 -2.85633721e-01 -5.14261632e-01 8.93601351e-03 -2.73200310e-01 -2.48994624e-01 8.74321709e-02 -3.45466464e-01 2.05995862e-01 1.79046589e-01 -1.65176976e-03 -2.33668186e-01 -2.64800767e-01 -1.33864007e-01 4.33979002e-02 8.28233188e-04 -5.61970076e-02 2.35673643e-02 1.37781401e-01 1.27244542e-01 7.66513409e-02 -1.29547137e-01 -2.74377734e-01 -1.45209698e-01 -1.54962539e-01 -1.45000494e-01 -2.29420581e-01 -3.34145901e-02 7.96887479e-02 1.97840818e-02 9.14696422e-03 -1.83583657e-01 -2.12200259e-01 -2.35264539e-01 -2.67144374e-01 -2.09946146e-01 -1.77454058e-01 -5.21389482e-02 -1.27343797e-01 -4.01082339e-01 3.17187345e-02 -1.27224755e-01 -2.78171032e-01 -1.62632207e-01 -6.42891609e-02 -1.64089399e-01 -1.02708045e-01 -1.30796827e-02 -2.43168584e-01 -1.29571677e-01 9.59164602e-02
1.91000000e+01 -2.73825783e-01 -5.16401998e-01 -1.86002451e-02 -2.57267575e-01 -2.72466815e-01 1.16602280e-01 -3.65412757e-01 2.12390573e-01 1.82039978e-01 4.88244272e-03 -2.29810051e-01 -2.58721953e-01 -1.61715227e-01 3.89924137e-02 9.96260738e-03 -4.23292135e-02 3.34258004e-02 1.22815000e-01 1.28268586e-01 6.00957307e-02 -1.26657041e-01 -2.39646864e-01 -1.57726448e-01 -1.77201364e-01 -1.33115924e-01 -2.30224506e-01 -2.26168966e-02 6.52858610e-02 1.54543710e-02 3.09615003e-02 -1.91722146e-01 -2.05145220e-01 -2.36336064e-01 -2.80697890e-01 -1.97904326e-01 -1.72524681e-01 -6.61762542e-02 -1.10647847e-01 -4.10738077e-01 4.12415956e-02 -1.37767052e-01 -2.94108934e-01 -1.66105591e-01 -3.42019757e-02 -1.94465203e-01 -7.78640993e-02 -1.60529411e-02 -2.49359469e-01 -7.87894481e-02 4.70755566e-02
1.92000000e+01 -2.64414832e-01 -5.13719785e-01 -4.82508082e-02 -2.42518576e-01 -2.92544802e-01 1.40268222e-01 -3.78245631e-01 2.13459526e-01 1.85457914e-01 1.05191834e-02 -2.24357136e-01 -2.52018444e-01 -1.88203424e-01 3.25788670e-02 1.87454294e-02 -2.74208385e-02 4.34564440e-02 1.06963712e-01 1.28995825e-01 4.25136823e-02 -1.22759921e-01 -2.04493397e-01 -1.70160675e-01 -1.98845283e-01 -1.22942211e-01 -2.28331032e-01 -1.30716522e-02 5.02082053e-02 1.19362077e-02 5.02701819e-02 -1.98021374e-01 -1.98217207e-01 -2.37580756e-01 -2.93048334e-01 -1.86340151e-01 -1.67084376e-01 -8.12087301e-02 -9.66500163e-02 -4.13875515e-01 4.56530613e-02 -1.47827042e-01 -3.07927379e-01 -1.69841520e-01 -6.53085917e-03 -2.21530992e-01 -5.57686748e-02 -1.74181678e-02 -2.56659354e-01 -2.61870238e-02 -3.08503072e-03
1.93000000e+01 -2.57380891e-01 -5.06561055e-01 -7.93993444e-02 -2.29349286e-01 -3.08872457e-01 1.57842141e-01 -3.83366570e-01 2.08857390e-01 1.89382324e-01 1.53079311e-02 -2.17347285e-01 -2.44963157e-01 -2.12931508e-01 2.41649484e-02 2.70855340e-02 -1.15785783e-02 5.35028700e-02 9.05847478e-02 1.29126416e-01 2.42638457e-02 -1.17835606e-01 -1.69491277e-01 -1.82234947e-01 -2.19598338e-01 -1.14727688e-01 -2.23686320e-01 -4.99604394e-03 3.47483359e-02 9.27791996e-03 6.67747363e-02 -2.02250277e-01 -1.91570467e-01 -2.39005990e-01 -3.03934443e-01 -1.75481803e-01 -1.61270370e-01 -9.68275928e-02 -8.56804552e-02 -4.10377856e-01 4.48582415e-02 -1.57354072e-01 -3.19555393e-01 -1.73591684e-01 1.80304286e-02 -2.44552553e-01 -3.69387120e-02 -1.68891332e-02 -2.64937243e-01 2.74603813e-02 -5.40201283e-02
1.94000000e+01 -2.52661443e-01 -4.95346046e-01 -1.11420244e-01 -2.18076195e-01 -3.21232451e-01 1.68929115e-01 -3.80405701e-01 1.98420718e-01 1.93810012e-01 1.93410549e-02 -2.08850852e-01 -2.37803070e-01 -2.35552184e-01 1.38038374e-02 3.48907766e-02 5.07403159e-03 6.34134737e-02 7.40336539e-02 1.28366779e-01 5.71362263e-03 -1.11893169e-01 -1.35180254e-01 -1.93689640e-01 -2.39189228e-01 -1.08654535e-01 -2.16312417e-01 1.44039605e-03 1.91965073e-02 7.48354072e-03 8.02541620e-02 -2.04240072e-01 -1.85339652e-01 -2.40602939e-01 -3.13132851e-01 -1.65526729e-01 -1.55234943e-01 -1.12641713e-01 -7.79604115e-02 -4.00316215e-01 3.89166888e-02 -1.66338625e-01 -3.28950362e-01 -1.77120730e-01 3.88934329e-02 -2.62958448e-01 -2.17262598e-02 -1.43116377e-02 -2.73972232e-01 8.13258052e-02 -1.05167597e-01
1.95000000e+01 -2.50155295e-01 -4.80556836e-01 -1.43693370e-01 -2.08928118e-01 -3.29551925e-01 1.73338305e-01 -3.69235846e-01 1.82177297e-01 1.98650905e-01 2.27508798e-02 -1.98969990e-01 -2.30753128e-01 -2.55774485e-01 1.59436356e-03 4.20693548e-02 2.23968042e-02 7.30456037e-02 5.76550417e-02 1.26440124e-01 -1.27697104e-02 -1.04970664e-01 -1.02056822e-01 -2.04288483e-01 -2.57374451e-01 -1.04835836e-01 -2.06307424e-01 6.11918527e-03 3.83464988e-03 6.51504835e-03 9.05670166e-02 -2.03887846e-01 -1.79636765e-01 -2.42346489e-01 -3.20462352e-01 -1.56638530e-01 -1.49141114e-01 -1.28286678e-01 -7.35974066e-02 -3.83947476e-01 2.80386182e-02 -1.74810403e-01 -3.36096631e-01 -1.80215457e-01 5.55917268e-02 -2.76356854e-01 -1.03060176e-02 -9.67028559e-03 -2.83458047e-01 1.34545308e-01 -1.55956881e-01
1.96000000e+01 -2.49727052e-01 -4.62724154e-01 -1.75617950e-01 -2.02041332e-01 -3.33902817e-01 1.71086957e-01 -3.49978481e-01 1.60348728e-01 2.03730296e-01 2.57047724e-02 -1.87836684e-01 -2.23991539e-01 -2.73368627e-01 -1.23200323e-02 4.85313269e-02 4.02334392e-02 8.22692212e-02 4.17739386e-02 1.23096326e-01 -3.08277667e-02 -9.71339306e-02 -7.05668192e-02 -2.13823057e-01 -2.73940764e-01 -1.03314696e-01 -1.93843515e-01 8.97489053e-03 -1.10694105e-02 6.29585007e-03 9.76514981e-02 -2.01158210e-01 -1.74548858e-01 -2.44195665e-01 -3.25786927e-01 -1.48944917e-01 -1.43158127e-01 -1.43432507e-01 -7.25841842e-02 -3.61706666e-01 1.25765787e-02 -1.82834549e-01 -3.41004362e-01 -1.82692361e-01 6.77929096e-02 -2.84545417e-01 -2.67020131e-03 -3.08921347e-03 -2.93011476e-01 1.86234528e-01 -2.05817980e-01
1.97000000e+01 -2.51212103e-01 -4.42413675e-01 -2.06625277e-01 -1.97458128e-01 -3.34496835e-01 1.62397120e-01 -3.23001400e-01 1.33346111e-01 2.08795021e-01 2.83983888e-02 -1.75609578e-01 -2.17656544e-01 -2.88169085e-01 -2.77535154e-02 5.41902834e-02 5.84124480e-02 9.09699693e-02 2.66879996e-02 1.18120884e-01 -4.81194787e-02 -8.84745520e-02 -4.10997993e-02 -2.22116144e-01 -2.88706978e-01 -1.04065368e-01 -1.79162808e-01 9.99564373e-03 -2.52673409e-02 6.71535108e-03 1.01523399e-01 -1.96083024e-01 -1.70136516e-01 -2.46094546e-01 -3.29017487e-01 -1.42536754e-01 -1.37456877e-01 -1.57789824e-01 -7.48015097e-02 -3.34193996e-01 -6.98717877e-03 -1.90506167e-01 -3.43708722e-01 -1.84403277e-01 7.53055345e-02 -2.87513824e-01 1.36907206e-03 5.17326016e-03 -3.02184480e-01 2.35506664e-01 -2.54190685e-01
1.98000000e+01 -2.54421950e-01 -4.20212123e-01 -2.36189932e-01 -1.95128792e-01 -3.31675276e-01 1.47685252e-01 -2.88908180e-01 1.01758975e-01 2.13523362e-01 3.10473137e-02 -1.62469676e-01 -2.11844725e-01 -3.00075858e-01 -4.44812078e-02 5.89651209e-02 7.67484928e-02 9.90515578e-02 1.26607900e-02 1.11342705e-01 -6.43289775e-02 -7.91070864e-02 -1.39851883e-02 -2.29023894e-01 -3.01525087e-01 -1.06996304e-01 -1.62571171e-01 9.22211669e-03 -3.85351487e-02 7.63442645e-03 1.02272065e-01 -1.88759218e-01 -1.66433174e-01 -2.47973640e-01 -3.30112368e-01 -1.37468103e-01 -1.32205417e-01 -1.71114359e-01 -8.00247533e-02 -3.02156856e-01 -3.00572596e-02 -1.97943388e-01 -3.44269353e-01 -1.85239005e-01 7.80808187e-02 -2.85439049e-01 2.16998542e-03 1.47358522e-02 -3.10479622e-01 2.81491482e-01 -3.00533885e-01
1.99000000e+01 -2.59149781e-01 -3.96713530e-01 -2.63839331e-01 -1.94916851e-01 -3.25894079e-01 1.27545142e-01 -2.48519833e-01 6.63378324e-02 2.17538297e-01 3.38773952e-02 -1.48615078e-01 -2.06610834e-01 -3.09053949e-01 -6.22436001e-02 6.27818636e-02 9.50441515e-02 1.06437398e-01 -8.36997703e-05 1.02640512e-01 -7.91727257e-02 -6.91656913e-02 1.05098377e-02 -2.34436879e-01 -3.12280736e-01 -1.11954969e-01 -1.44430108e-01 6.74495407e-03 -5.06773560e-02 8.89159404e-03 1.00054544e-01 -1.79344824e-01 -1.63445254e-01 -2.49751671e-01 -3.29076615e-01 -1.33757237e-01 -1.27564646e-01 -1.83209699e-01 -8.79340195e-02 -2.66467309e-01 -5.59450942e-02 -2.05279270e-01 -3.42770062e-01 -1.85130862e-01 7.62091943e-02 -2.78673533e-01 2.44199206e-04 2.51109536e-02 -3.17368300e-01 3.23354863e-01 -3.44334749e-01
2.00000000e+01 -2.65176126e-01 -3.72505923e-01 -2.89161421e-01 -1.96607345e-01 -3.17704683e-01 1.02724788e-01 -2.02849296e-01 2.79709579e-02 2.20423602e-01 3.71141455e-02 -1.34254956e-01 -2.01969077e-01 -3.15131115e-01 -8.07519207e-02 6.55754781e-02 1.13092108e-01 1.13071449e-01 -1.13651896e-02 9.19477140e-02 -9.24057300e-02 -5.88002980e-02 3.21809099e-02 -2.38280138e-01 -3.20893071e-01 -1.18734227e-01 -1.25146974e-01 2.70073307e-03 -6.15303900e-02 1.03096765e-02 9.50881417e-02 -1.68053388e-01 -1.61153095e-01 -2.51337710e-01 -3.25960151e-01 -1.31388489e-01 -1.23684330e-01 -1.93928309e-01 -9.81274169e-02 -2.28095798e-01 -8.38916599e-02 -2.12652917e-01 -3.39318654e-01 -1.84050260e-01 6.99119543e-02 -2.67726820e-01 -3.76632658e-03 3.57260266e-02 -3.22311170e-01 3.60318389e-01 -3.85117590e-01
